"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mosmo",0.0286016748738817,0.815575428862573,0.193,0.094,1
"Atp2c1",0.0289830656842781,-0.764871590736091,0.227,0.359,1
"Plec",0.0290485492733703,0.247619353447106,0.207,0.148,1
"Gpr68",0.0292021054398617,0.64565042742026,0.04,0.039,1
"Ktn1",0.0292134466390369,0.827764837870486,0.287,0.18,1
"Atp5o",0.0293020205688328,-0.596550474996368,0.373,0.508,1
"Slc25a30",0.029343660800305,-1.42146376843828,0.033,0.109,1
"Slc2a3",0.0293518891145522,-0.832159720531892,0.247,0.383,1
"Slc33a1",0.0295060510813803,0.318669104806613,0.233,0.156,1
"Atp8b4",0.0295917417792365,-0.75933340719466,0.133,0.141,1
"Nars",0.0298463911767103,-0.429117340981712,0.3,0.344,1
"Maml1",0.0301474766091951,-1.04824644485406,0.107,0.211,1
"Zfp36l2",0.0306139884933963,0.454707644708865,0.733,0.617,1
"Hsp90b1",0.0307453592161881,0.189682664086535,0.953,0.969,1
"Cenpx",0.0308903705032001,0.818487024282476,0.34,0.203,1
"Nfkbil1",0.030954855044852,1.2659460012537,0.173,0.078,1
"Gbp5",0.0311272997154466,1.03421571533791,0.073,0.016,1
"Pip4p1",0.0316505006800692,0.604071323668861,0.32,0.242,1
"Thada",0.0316591442243875,0.21046635502964,0.367,0.406,1
"Rptor",0.0317106618672793,-0.799134415252636,0.2,0.305,1
"Rab11b",0.0317739961409796,0.536716055867096,0.407,0.344,1
"Lncpint",0.0318483183049177,-0.220970828673196,0.94,0.906,1
"Ago2",0.0319804342463995,-0.621136113274641,0.4,0.516,1
"Nedd4",0.0320759587434196,-1.59138876988059,0.04,0.117,1
"Gm44686",0.0321147447953209,1.07374407952455,0.213,0.109,1
"Atf1",0.0321367285489985,-0.906890595608518,0.14,0.266,1
"Tjp2",0.0322464602665442,1.99357373084057,0.08,0.016,1
"Snrpb2",0.0324170504888138,0.835311646923835,0.287,0.156,1
"Dusp11",0.0325163646879591,-0.723583382245459,0.253,0.383,1
"Dap",0.0325500360828913,-0.18910898069391,0.733,0.859,1
"Cdkn1b",0.0325626779722843,0.539855763397663,0.447,0.359,1
"Lars",0.0328357858448005,0.399212532117161,0.307,0.203,1
"Cnpy2",0.0331037660536472,-0.269460674993227,0.42,0.43,1
"Elmsan1",0.0337059942975289,-0.654124525228552,0.333,0.477,1
"Zdhhc3",0.0337422199941168,-0.994353436858858,0.047,0.117,1
"Zfp143",0.0338703078826227,1.25660813667436,0.16,0.062,1
"Rprd1a",0.033976109196916,0.963826387446515,0.2,0.094,1
"Cyfip1",0.034115027438875,-0.435269567963307,0.407,0.562,1
"H2-Oa",0.0345330081703503,-0.880895387075574,0.133,0.219,1
"Ifi44",0.0345578671373941,-0.356368740216392,0.373,0.523,1
"Unc50",0.0346149202268463,-0.70798652719444,0.2,0.336,1
"Ceacam1",0.0347435895367852,1.09310940439148,0.193,0.086,1
"Prkx",0.0347447715819533,-0.920696395133549,0.073,0.156,1
"H13",0.0348283700137788,-0.409390936137702,0.727,0.797,1
"G6pdx",0.035041719852383,0.886658526924055,0.08,0.031,1
"Tial1",0.0351148495593031,-0.256833066665477,0.253,0.352,1
"Tgds",0.0351924232074599,-1.07681559705083,0.02,0.062,1
"Rps9",0.0352038278268011,-0.165061325607621,1,1,1
"Pip4k2c",0.0355885656994675,0.459237303189379,0.187,0.117,1
"Ap2s1",0.0358134072449571,0.177173669179956,0.32,0.242,1
"Thap7",0.0359354274880012,0.841570637395517,0.133,0.062,1
"Eif2s3y",0.0359799482056469,-1.04595463334607,0.1,0.211,1
"Usp32",0.0361777140544774,-0.591388769880589,0.26,0.344,1
"mt-Nd3",0.0362245185254232,-0.483748046692619,0.553,0.641,1
"H2-Q6",0.0362685226132959,-0.889332224224214,0.173,0.273,1
