"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm20069",0.019349008567689,0.573896918039399,0.054,0.042,1
"Fastkd2",0.0193931933796753,1.08510038014306,0.047,0.022,1
"Insyn2b",0.0195621184629899,-0.474902380439055,0.152,0.199,1
"Eif1a",0.0196021174690767,0.278121111008006,0.216,0.197,1
"Maml1",0.0199033594731203,0.43489526846337,0.18,0.13,1
"B3gnt5",0.0199442977513876,-0.728372651077495,0.056,0.088,1
"Tiam1",0.0200211419233036,0.991990975751582,0.042,0.019,1
"Ccsap",0.0201812647390543,1.2525185259748,0.037,0.015,1
"Fam174b",0.0203135243681212,-1.03519385357465,0.023,0.05,1
"Rraga",0.0203500557029649,0.365805812303913,0.165,0.138,1
"Calca",0.0203705179244299,-1.16894524246348,0.017,0.041,1
"Ctbp2",0.0204649553606971,1.60866233620008,0.025,0.008,1
"Paip1",0.0205069174966806,0.40373088492985,0.25,0.2,1
"Kctd6",0.020510177919422,-0.317337082356147,0.011,0.018,1
"Acsl4",0.0205197849983401,0.30289690481446,0.415,0.357,1
"Strbp",0.0205265404241933,-0.415184405754292,0.188,0.245,1
"Tanc2",0.020634807720097,-0.857655668022461,0.048,0.079,1
"Parn",0.0206649599255858,0.390757305855942,0.132,0.094,1
"Ptpn2",0.0207005540421222,0.279713813634941,0.398,0.33,1
"Tars",0.0207824693532673,0.462441595349032,0.109,0.084,1
"Sms",0.0209609807474452,0.286734241312714,0.419,0.365,1
"Zc3h12b",0.0210979188511208,2.00097975897884,0.022,0.007,1
"Plekha2",0.0211084959963676,-0.232810217614728,0.587,0.63,1
"Gpr65",0.0211354858182822,0.38519126431552,0.248,0.19,1
"Atrx",0.0211377198397161,0.218715817884063,0.612,0.572,1
"Slamf6",0.0211498074547435,0.979030786145192,0.061,0.033,1
"Rc3h1",0.0212354904135202,0.174905639574643,0.309,0.302,1
"Golga1",0.0212542499805675,0.123235509029834,0.143,0.121,1
"Rassf1",0.0213052685599841,-0.285803249627566,0.301,0.368,1
"Gpr183",0.0214759534056172,0.285485695115455,0.407,0.339,1
"Camk1d",0.0215522344985682,0.289606547397643,0.677,0.64,1
"Fbxo30",0.0216711492010882,-0.528841187549859,0.062,0.096,1
"Plekhg2",0.0217194951466333,0.87875149956782,0.059,0.034,1
"Prkaca",0.0217211528005336,0.572593081492554,0.116,0.076,1
"Gm26887",0.0217230585653599,-0.626554125493955,0.064,0.102,1
"Prelid1",0.0218625674095323,0.209172255657113,0.677,0.641,1
"Sec16a",0.021943241191073,0.41601725825768,0.183,0.134,1
"Dzip1",0.0219758171897988,1.70819800975099,0.022,0.006,1
"Atp8b4",0.021994968228492,-0.147891508081855,0.812,0.825,1
"Zfp524",0.0220389628018336,-0.217308264024875,0.062,0.078,1
"Xndc1",0.0220988875537074,0.628291142949009,0.101,0.07,1
"Gatad2b",0.0221353059086612,-0.175608972744487,0.325,0.384,1
"Plbd1",0.022183488038935,-0.253834140049989,0.008,0.016,1
"Rtn3",0.0221947542005027,0.248551047424826,0.528,0.461,1
"Slc35a3",0.022199114416002,0.421576783599581,0.182,0.132,1
"Tom1",0.0222955881132872,-0.433982001208418,0.064,0.095,1
"Ccdc186",0.0223175179694878,0.329139807577714,0.188,0.164,1
"Bcl2l12",0.022596970485601,0.608662336200076,0.099,0.064,1
"Sla",0.0226372300667619,0.229018743456426,0.562,0.51,1
"Abcb7",0.0226876699713447,-0.405504995726518,0.197,0.251,1
"Tmem273",0.0226898032064005,-0.918584666664793,0.023,0.048,1
"Cbx5",0.0227635269548478,0.434057813817893,0.22,0.168,1
"Zfp595",0.0228782200132488,0.841323092990351,0.067,0.04,1
"Dpp4",0.022891075635771,0.354591328557845,0.329,0.267,1
"Ahcyl1",0.0229053808432452,0.244322078629001,0.239,0.219,1
"Klrk1",0.0229077897533405,-0.145008637744928,0.84,0.866,1
"Srsf1",0.02302771645135,0.251505753001732,0.255,0.205,1
"Slc22a5",0.0230707339238474,-1.06940956891256,0.022,0.046,1
"Rxra",0.0230961039137604,2.06809395483737,0.016,0.003,1
"Gm527",0.0230961039137739,2.06809395483737,0.016,0.003,1
"Gng2",0.0231414678276676,-0.118636071106125,0.786,0.839,1
"Rfc2",0.0231781605996261,0.338099873563757,0.3,0.238,1
"Gtf2h5",0.0232943272177563,0.28585212875641,0.413,0.35,1
"Ddx58",0.0233412223372088,-0.197308705616271,0.318,0.381,1
"Sorl1",0.0234675243976178,-0.273768067418748,0.384,0.447,1
"Cd81",0.0235172165175765,2.67905166409147,0.016,0.004,1
"Osgin1",0.0236403913532814,-0.532891808013943,0.127,0.17,1
"Txnip",0.0237393436206106,-0.231363859246294,0.522,0.585,1
"Sec24a",0.0237742738088872,-0.184375283033082,0.287,0.292,1
"Rad23b",0.0238017477060615,0.351364299915427,0.27,0.229,1
"Slc39a11",0.0238370141369718,-0.760571473465643,0.048,0.082,1
"Itih5",0.0239553864080621,-0.535727573135099,0.081,0.121,1
"Glcci1",0.0239954235889446,0.247845227919119,0.194,0.198,1
"Kcmf1",0.0240284278694153,-0.198692585857528,0.328,0.389,1
"Stk19",0.0241392407476144,-0.440806340064224,0.127,0.163,1
"Mkrn1",0.0241493478022303,-0.274071611630175,0.348,0.413,1
