"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"12999",4.20601967099069e-127,3.93369488301018,0.166,0.011,7.79081023657606e-123,"15","Rhobtb1"
"13000",1.41795427345788e-96,3.9202215947319,0.128,0.008,2.62647670072603e-92,"15","Cpe"
"13001",5.7348505727815e-14,3.91364894080842,0.013,0.001,1.06226637159632e-09,"15","Ackr3"
"13002",7.77450851075405e-117,3.88302970575003,0.179,0.014,1.44007221144697e-112,"15","Gm49890"
"13003",1.10808223648597e-82,3.878513078419,0.137,0.012,2.05250072664296e-78,"15","Ret"
"13004",2.9933610510575e-206,3.8669624970544,0.291,0.021,5.5446026748738e-202,"15","Krt83"
"13005",0,3.80562815279727,0.84,0.119,0,"15","Igf1r"
"13006",2.24631719730784e-116,3.80443071386016,0.179,0.014,4.16085334457332e-112,"15","Gm43434"
"13007",0.000159693413977639,3.80322495111477,0.01,0.001,1,"15","B3galt1"
"13008",2.09100543214506e-90,3.78075467031107,0.176,0.017,3.87316936196229e-86,"15","Prickle1"
"13009",1.70935831395281e-38,3.77862660974726,0.118,0.018,3.16624440493478e-34,"15","Palld"
"13010",9.71101486967542e-308,3.76042291345875,0.581,0.059,1.79877128430998e-303,"15","Plcb4"
"13011",2.47009122555001e-79,3.74998292983779,0.121,0.009,4.57534997708628e-75,"15","Jcad"
"13012",3.28392208998694e-79,3.74409764615252,0.115,0.008,6.0828088872828e-75,"15","Hlf"
"13013",4.63473338534267e-54,3.73995077626405,0.08,0.006,8.58491664967022e-50,"15","Npnt"
"13014",4.06283493622802e-289,3.73516546951877,0.54,0.054,7.52558915237516e-285,"15","Serpinb1a"
"13015",1.257183021649e-211,3.69291662817668,0.585,0.089,2.32868011100044e-207,"15","Ramp1"
"13016",2.35260613838805e-36,3.68437013388673,0.058,0.005,4.35773235013618e-32,"15","Ccdc189"
"13017",8.07181165155291e-06,3.67264084130462,0.01,0.001,0.149514167221715,"15","Aff2"
"13018",1.01846202106154e-72,3.67121876623542,0.118,0.01,1.88649720161228e-68,"15","Bik"
"13019",5.58018295760374e-124,3.66716340153874,0.224,0.02,1.03361728923694e-119,"15","Kcnmb4"
"13020",3.22171938896198e-218,3.64176152842065,0.415,0.041,5.96759082417428e-214,"15","Nebl"
"13021",4.06700206740546e-293,3.59829349984454,0.773,0.117,7.53330792945513e-289,"15","Tmem176a"
"13022",9.1859045567863e-93,3.58402645413105,0.176,0.017,1.70150510105353e-88,"15","Tnfrsf25"
"13023",5.93562105449101e-296,3.56467826409269,0.786,0.121,1.09945508792337e-291,"15","Tmem176b"
"13024",1.89040979351145e-66,3.4937757955091,0.125,0.012,3.50160606052126e-62,"15","Kcnc1"
"13025",9.74530153134599e-77,3.43644262044314,0.166,0.018,1.80512220265122e-72,"15","Sept8"
"13026",1.87121648722472e-102,3.42273200815342,0.236,0.027,3.46605429928636e-98,"15","Xkr6"
"13027",1.83770414832337e-56,3.39452897870975,0.105,0.01,3.40397939393939e-52,"15","Slc27a6"
"13028",8.77048932482473e-36,3.36526105498642,0.07,0.007,1.62455773763729e-31,"15","Gm15764"
"13029",1.06434485783984e-54,3.35689132134638,0.099,0.009,1.97148598017673e-50,"15","Csgalnact1"
"13030",1.03311642955381e-40,3.35071274641726,0.083,0.009,1.91364156246253e-36,"15","Espn"
"13031",2.02110327096372e-253,3.31649377166863,0.677,0.097,3.74368958880609e-249,"15","Tmem64"
"13032",3.1617782610456e-44,3.31418687039215,0.07,0.006,5.85656187293476e-40,"15","Csf2"
"13033",5.19224449526762e-93,3.3011307175667,0.204,0.022,9.61759447858422e-89,"15","Arnt2"
"13034",1.17694932580711e-218,3.24433019712777,0.636,0.098,2.1800632361925e-214,"15","Prelid2"
"13035",1.45819678526151e-07,3.24379754250075,0.013,0.001,0.00270101790533989,"15","Mcc"
"13036",7.64789327999503e-178,3.20029590386416,0.351,0.035,1.41661927225348e-173,"15","Pard3"
"13037",2.01179786497966e-50,3.19317146943078,0.112,0.012,3.72645318530182e-46,"15","Stx1a"
"13038",4.24713896553644e-08,3.16362719381676,0.013,0.001,0.000786697550586315,"15","Kcnc2"
"13039",5.07026839826368e-25,3.15952862560314,0.058,0.007,9.39165815410382e-21,"15","Tube1"
"13040",1.08737989532021e-34,3.06929981126861,0.061,0.005,2.01415378010162e-30,"15","Ank2"
"13041",7.22330731292204e-68,3.03514014656972,0.169,0.021,1.33797321357255e-63,"15","Prrt1"
"13042",4.18519395113231e-113,2.99872741767372,0.441,0.083,7.75223475568238e-109,"15","Cpm"
"13043",8.07129476914494e-58,2.95402328871453,0.179,0.027,1.49504593008872e-53,"15","Podnl1"
"13044",3.1982173703809e-122,2.95218133612945,0.431,0.075,5.92405803515654e-118,"15","F2r"
"13045",4.65495520259622e-09,2.94681580474362,0.013,0.001,8.62237352176898e-05,"15","Egfr"
"13046",1.01568980477165e-70,2.92511510711704,0.214,0.031,1.88136222537853e-66,"15","Acpp"
"13047",5.68649744668972e-87,2.90715592810657,0.265,0.039,1.05330992205034e-82,"15","Prss12"
"13048",0.000401942802742305,2.88122746311604,0.01,0.001,1,"15","Magi1"
"13049",9.56203947343153e-32,2.85767273513714,0.128,0.024,1.77117657166372e-27,"15","Gm41609"
"13050",2.12033910527322e-166,2.8521213942622,0.732,0.172,3.92750412469759e-162,"15","March3"
"13051",1.56898945421451e-70,2.79754619845715,0.447,0.128,2.90623916604154e-66,"15","Lmo4"
"13052",5.57333164256668e-30,2.78383070032146,0.099,0.016,1.03234822015263e-25,"15","Pde11a"
"13053",4.8700769833901e-45,2.76647576496756,0.147,0.023,9.02084359633349e-41,"15","Abhd15"
"13054",7.16563086466345e-20,2.75347191591767,0.067,0.011,1.32728980506161e-15,"15","Thsd7b"
"13055",4.38506190904716e-15,2.738269509274,0.048,0.008,8.12245017412806e-11,"15","Gm10804"
"13056",2.79048420162203e-20,2.73611075525623,0.064,0.01,5.16881388666449e-16,"15","Fam124b"
"13057",1.84416974161872e-58,2.72522243911349,0.198,0.032,3.41595561240036e-54,"15","Rab4a"
"13058",9.52147467309161e-19,2.71486907669392,0.061,0.01,1.76366275369676e-14,"15","G430095P16Rik"
"13059",6.05811461460542e-14,2.71486907669392,0.042,0.006,1.12214457006336e-09,"15","Wwtr1"
"13060",4.93047133126755e-197,2.70155329153202,0.93,0.274,9.13271204690688e-193,"15","Rora"
"13061",2.02247196997676e-31,2.67918368717139,0.105,0.017,3.74622482998795e-27,"15","Thra"
"13062",1.00884269568581e-27,2.67727229003627,0.093,0.015,1.86867932521882e-23,"15","Gm15511"
"13063",1.54887052439017e-53,2.67264084130462,0.163,0.024,2.86897287232791e-49,"15","Ankrd6"
"13064",7.23158914537472e-19,2.66868282773594,0.064,0.011,1.33950725739776e-14,"15","Xlr4c"
"13065",8.4866372631625e-38,2.66807173205117,0.173,0.035,1.57197982025559e-33,"15","Epas1"
"13066",1.19573621152488e-25,2.63450571241785,0.086,0.014,2.21486218460754e-21,"15","Sema4f"
"13067",1.13943766769441e-200,2.62225070458321,0.958,0.305,2.11058039187036e-196,"15","St6galnac3"
"13068",3.164488012226e-18,2.62069991289282,0.073,0.014,5.86158114504623e-14,"15","Hbegf"
"13069",7.67165855724263e-18,2.58238298134172,0.07,0.013,1.42102131455805e-13,"15","Ccr6"
"13070",6.90533116909466e-45,2.57962777393303,0.137,0.02,1.2790744924514e-40,"15","Sdc1"
"13071",8.79740772020109e-16,2.57798078929475,0.058,0.01,1.62954383201285e-11,"15","Krt10"
"13072",1.10435517986865e-29,2.54580713190056,0.208,0.058,2.04559709967071e-25,"15","Mast4"
"13073",1.3364747491111e-30,2.50050432836253,0.118,0.021,2.47555217777849e-26,"15","Smyd2"
"13074",1.17268924689142e-10,2.48346795526903,0.042,0.008,2.17217229201698e-06,"15","Tdrkh"
"13075",1.22060384209297e-67,2.43768721724863,0.361,0.084,2.26092449670881e-63,"15","Avpi1"
"13076",1.21886367951043e-12,2.4235456264287,0.064,0.014,2.25770119355718e-08,"15","Lta"
"13077",9.39338775740282e-96,2.41793479522997,0.323,0.051,1.73993721430372e-91,"15","Mmp25"
"13078",1.19779749799602e-08,2.41556389076723,0.038,0.008,0.000221868030553803,"15","Ccdc30"
"13079",1.56991870794554e-108,2.40038073764304,0.818,0.339,2.90796042272752e-104,"15","Ikzf3"
"13080",4.96276872144136e-148,2.39889011444524,0.802,0.226,9.19253650272582e-144,"15","Cxcr6"
"13081",1.28140175349145e-25,2.39332709047764,0.109,0.021,2.37354046799221e-21,"15","Sytl1"
"13082",1.28090280302542e-12,2.38187367790372,0.054,0.011,2.37261626204399e-08,"15","Gm50335"
"13083",3.2704657187831e-20,2.37308055944571,0.105,0.024,6.05788365090194e-16,"15","Edaradd"
"13084",4.87383743620262e-15,2.3706673527929,0.073,0.016,9.02780908307811e-11,"15","Jag1"
"13085",4.73075195162411e-34,2.36622971846424,0.179,0.04,8.76277183999334e-30,"15","Tnfsf11"
"13086",6.31662518657386e-23,2.35071274641726,0.118,0.026,1.17002848330908e-18,"15","Crmp1"
"13087",7.25527207545536e-80,2.34711150883301,0.47,0.124,1.3438940465366e-75,"15","Selenop"
"13088",3.31353225401269e-10,2.34333321605166,0.045,0.009,6.1376557941077e-06,"15","Dbp"
"13089",2.72746127200127e-26,2.33528270584765,0.179,0.048,5.05207651412794e-22,"15","Rnf144a"
"13090",2.52651103638714e-09,2.31934857550792,0.042,0.009,4.6798563926999e-05,"15","Plekha8"
"13091",3.53337658933325e-32,2.31721365564331,0.23,0.065,6.54487345642197e-28,"15","Plxdc2"
"13092",3.36390622030082e-09,2.31161292672832,0.042,0.009,6.23096349186322e-05,"15","Mcrip2"
"13093",4.14827977225232e-82,2.30675985249208,0.486,0.127,7.68385862214298e-78,"15","Clnk"
"13094",5.04266474268458e-09,2.30391853493832,0.038,0.008,9.34052790287466e-05,"15","Slc16a2"
"13095",9.0895992535915e-08,2.29626496239488,0.035,0.008,0.00168366646974275,"15","Mir133a-1hg"
"13096",2.64168751283946e-18,2.28767235187883,0.089,0.019,4.89319778003254e-14,"15","Slc35f2"
"13097",3.4101434104394e-15,2.28767235187883,0.073,0.016,6.3166086391569e-11,"15","Ccr4"
"13098",5.14402428584419e-09,2.2735448858948,0.042,0.009,9.52827618466919e-05,"15","2810459M11Rik"
"13099",7.0744471280622e-45,2.26699411768102,0.224,0.048,1.31039984153096e-40,"15","Tcrg-C4"
"13100",1.07191100176456e-12,2.24848923782547,0.064,0.014,1.98550074856849e-08,"15","Fbxo17"
"13101",1.36842818797357e-64,2.22151103325889,0.428,0.12,2.53473953258344e-60,"15","Cers4"
"13102",8.14705633531084e-05,2.20985021057741,0.026,0.007,1,"15","Lif"
"13103",4.846481841362e-34,2.1936641090261,0.182,0.041,8.97713831475484e-30,"15","Nav2"
"13104",5.29385624770461e-09,2.18013890527843,0.045,0.01,9.80580992762324e-05,"15","Rbms3"
"13105",4.45493487003631e-27,2.17304476957886,0.153,0.036,8.25187585976825e-23,"15","Lysmd2"
"13106",3.8322990908768e-08,2.16734548206287,0.051,0.014,0.000709856760603109,"15","Igf2bp2"
"13107",4.9373702342563e-32,2.16571222882121,0.24,0.07,9.14549088491294e-28,"15","Cpd"
"13108",6.77083838323283e-16,2.16502042911663,0.08,0.018,1.25416239372622e-11,"15","5830444B04Rik"
"13109",1.36455755605724e-40,2.13574772534552,0.351,0.115,2.52756996108482e-36,"15","Hs2st1"
"13110",1.00575714482242e-55,2.12439393257189,0.425,0.13,1.86296395935457e-51,"15","Tasp1"
"13111",4.68349862652402e-43,2.11704040021481,0.272,0.07,8.67524450591045e-39,"15","Gabbr1"
"13112",2.51426243158151e-82,2.11690482202575,0.693,0.258,4.65716830201843e-78,"15","Myo1e"
"13113",1.98685044328811e-32,2.11353343402468,0.23,0.064,3.68024307610256e-28,"15","Rarg"
"13114",1.92484045026131e-78,2.10799364004406,0.719,0.315,3.56538196601903e-74,"15","Znrf1"
"13115",6.08856028440958e-15,2.09398866246861,0.112,0.032,1.12778402148119e-10,"15","Tnfsf14"
"13116",5.82445541854643e-06,2.09273156830975,0.032,0.008,0.107886387717736,"15","Miga2"
"13117",8.55052885206948e-21,2.08648553767063,0.252,0.097,1.58381445926883e-16,"15","Tnf"
"13118",2.39145603998787e-08,2.07845981055409,0.051,0.014,0.000442969402286954,"15","Lonrf3"
"13119",1.85899720393951e-07,2.0771476730913,0.042,0.011,0.00344342052085716,"15","B4galnt4"
"13120",1.97760761800208e-06,2.07387254105844,0.035,0.009,0.0366312259082525,"15","Mical2"
"13121",2.06103048015874e-07,2.07060482722452,0.042,0.011,0.00381764675839803,"15","Abhd14b"
"13122",1.97844177029565e-31,2.07006092710842,0.249,0.075,3.66466769111863e-27,"15","Man2a2"
"13123",2.41860095472519e-06,2.06625935694856,0.035,0.009,0.0447997454843746,"15","Gm45606"
"13124",2.74306751191236e-49,2.06553638272101,0.307,0.078,5.08098395231526e-45,"15","Smco4"
"13125",6.73031063527955e-07,2.05810522520012,0.038,0.01,0.0124665543897283,"15","Lrrc49"
"13126",1.59676367832073e-52,2.05618271083392,0.495,0.181,2.95768536135349e-48,"15","Gab3"
"13127",9.5328108067852e-48,2.05405365096068,0.425,0.144,1.76576254574082e-43,"15","St3gal6"
"13128",7.03363494542714e-42,2.05231890718291,0.367,0.123,1.30284020094147e-37,"15","Irs2"
"13129",1.91373837958076e-09,2.05115246455835,0.042,0.009,3.54481760049745e-05,"15","Calca"
"13130",1.49270558422566e-57,2.04757066974596,0.342,0.085,2.7649385536612e-53,"15","Mtss1"
"13131",3.69009690605848e-48,2.03369934455575,0.355,0.103,6.83516649909212e-44,"15","Pgm2l1"
"13132",3.7212704855659e-38,2.03176919583484,0.262,0.071,6.89290932041371e-34,"15","Pip5k1b"
"13133",1.05416268003059e-57,2.03064118092386,0.374,0.099,1.95262553222065e-53,"15","Ramp3"
"13134",2.11271971204383e-13,2.02761695009756,0.093,0.026,3.91339072261879e-09,"15","Megf9"
"13135",1.10632172248333e-23,2.02025845661257,0.297,0.119,2.04923972655587e-19,"15","Gclc"
"13136",3.16602775480709e-10,2.01918473589972,0.096,0.032,5.86443321022918e-06,"15","Myo16"
"13137",6.87752481817283e-55,2.01880191756934,0.422,0.129,1.27392392207015e-50,"15","Arntl"
"13138",8.03297361215768e-79,2.01176175435082,0.716,0.292,1.48794770217997e-74,"15","Dgat1"
"13139",2.29169902559355e-09,2.00884165970039,0.061,0.017,4.24491410510694e-05,"15","Mtmr7"
"13140",3.14136689875904e-05,2.0067583451999,0.029,0.008,0.581875390657136,"15","4932438H23Rik"
"13141",1.74212022444613e-15,2.00534877494523,0.093,0.023,3.22692929174157e-11,"15","Axin2"
"13142",5.71997981075176e-28,2.00509912127821,0.198,0.054,1.05951186034555e-23,"15","Cdon"
"13143",4.12234590584218e-05,2.0019089455385,0.07,0.03,0.763582132139146,"15","Cited4"
"13144",9.87612967108214e-10,2.0014367049317,0.115,0.044,1.82935549897455e-05,"15","Yes1"
"13145",1.33508702445528e-24,1.99891048337721,0.214,0.067,2.47298169539852e-20,"15","Dus2"
"13146",6.02470984165464e-24,1.99544303197206,0.227,0.076,1.11595700396969e-19,"15","Dnaja4"
"13147",2.85445789659635e-110,1.98616742615443,0.843,0.32,5.28731236186543e-106,"15","Il18r1"
"13148",0.0018594355646011,1.97920262267934,0.026,0.009,1,"15","Gm527"
"13149",7.39382324892374e-05,1.95717631634934,0.032,0.01,1,"15","Sgip1"
"13150",1.05887078063599e-13,1.95241851097299,0.102,0.03,1.96134634697205e-09,"15","Tshz3"
"13151",5.87745598337232e-68,1.94520625265303,0.626,0.235,1.08868117180005e-63,"15","Arhgap31"
"13152",1.85766480242739e-06,1.94385845138644,0.109,0.051,0.0344095251353625,"15","Trmt61b"
"13153",4.6875726368952e-36,1.9263568386057,0.192,0.043,8.68279079532099e-32,"15","Itgae"
"13154",5.06623774295808e-08,1.91461363161059,0.051,0.014,0.000938419217128125,"15","Lmbr1"
"13155",4.25929189365148e-23,1.91345143310178,0.201,0.063,7.88948637461064e-19,"15","Nr1d2"
"13156",1.28854043692837e-07,1.91160111215956,0.058,0.018,0.00238676345132243,"15","Spry1"
"13157",1.8564289167839e-05,1.91014015503128,0.038,0.012,0.343866328255882,"15","Gm10634"
"13158",0.000365303740334778,1.8991493711133,0.026,0.008,1,"15","Slc39a8"
"13159",1.80038946830115e-08,1.89820054171975,0.058,0.016,0.000333486141213422,"15","Dhcr24"
"13160",8.19680377976672e-50,1.89484848546857,0.518,0.2,1.51829396412619e-45,"15","Rgcc"
"13161",1.07005631927806e-16,1.89410875441277,0.121,0.034,1.98206532019874e-12,"15","Rapgef4"
"13162",4.5607565027054e-29,1.89336444228045,0.252,0.079,8.44788926996122e-25,"15","Eya2"
"13163",1.40119632897031e-117,1.88461341682437,0.962,0.458,2.5954359601517e-113,"15","Il7r"
"13164",1.0307289953773e-18,1.88318366008137,0.125,0.033,1.90921931813737e-14,"15","Marveld1"
"13165",6.39177152658698e-05,1.88122746311604,0.032,0.009,1,"15","Plekhf1"
"13166",0.00017092659341917,1.88122746311604,0.029,0.009,1,"15","Shpk"
"13167",0.00122905623595564,1.88122746311604,0.032,0.012,1,"15","9530052E02Rik"
"13168",3.18373812233349e-27,1.87964121222409,0.236,0.075,5.89723812399833e-23,"15","Adgrg5"
"13169",1.92898387167731e-07,1.87182876511379,0.051,0.015,0.00357305682550788,"15","B3galt2"
"13170",5.0001052315585e-62,1.87008918898058,0.7,0.326,9.2616949204158e-58,"15","Nrip1"
"13171",7.61719744364657e-27,1.86284893380118,0.204,0.059,1.41093348248665e-22,"15","Eml6"
"13172",1.85203635067445e-24,1.85361523190818,0.214,0.067,3.43052693235428e-20,"15","Gm16201"
"13173",2.75233856499953e-104,1.84461924383353,0.974,0.633,5.09815672394864e-100,"15","Emb"
"13174",5.92424935303674e-10,1.8416990989294,0.067,0.019,1.097348707663e-05,"15","Plekha6"
"13175",0.000111738075103006,1.83027627566928,0.042,0.015,1,"15","B3galt5"
"13176",3.18696534824843e-05,1.82618609955808,0.029,0.008,0.590321591456058,"15","Reps2"
"13177",1.26504240152886e-09,1.82464393474967,0.073,0.022,2.34323804035192e-05,"15","Them6"
"13178",1.19178333161063e-06,1.82233377406247,0.048,0.014,0.0220754026514237,"15","BC065397"
"13179",6.30631130220511e-09,1.81776104427265,0.064,0.019,0.000116811804250745,"15","Ccsap"
"13180",6.96627365056523e-08,1.81735527994965,0.07,0.023,0.0012903628682942,"15","Gm10563"
"13181",4.39216008545989e-10,1.81709712569632,0.086,0.027,8.13559812629735e-06,"15","Gbp10"
"13182",1.18488128663355e-44,1.8147965232688,0.565,0.263,2.19475560723133e-40,"15","Clcn3"
"13183",5.63067673721932e-20,1.80493228272336,0.201,0.069,1.04297025203513e-15,"15","Cox10"
"13184",2.11567462818252e-05,1.80322495111477,0.042,0.013,0.391886411378249,"15","Itga3"
"13185",9.46282941771987e-18,1.7968224478218,0.169,0.056,1.75279989304425e-13,"15","Klf9"
"13186",8.62152302411345e-07,1.78525840458532,0.058,0.019,0.0159696470975653,"15","Zfp523"
"13187",3.29108897325867e-05,1.78355153206035,0.054,0.021,0.609608410516704,"15","Mturn"
"13188",6.40268221921158e-19,1.77926505217058,0.201,0.071,1.18596882746456e-14,"15","Itpr3"
"13189",4.3162829976793e-08,1.7791292754973,0.07,0.023,0.000799505099660137,"15","Dhx37"
"13190",5.07593475545258e-10,1.77564870676234,0.083,0.026,9.40215394752481e-06,"15","Lrp5"
"13191",3.5444780730764e-05,1.77564870676234,0.064,0.026,0.656543673475942,"15","Dcun1d4"
"13192",7.56687979550406e-12,1.77080347342239,0.115,0.039,1.40161314452122e-07,"15","Nbn"
"13193",5.13792540242509e-13,1.7657502456961,0.105,0.032,9.516979222912e-09,"15","Sit1"
"13194",4.9498136855783e-36,1.76563712419678,0.473,0.207,9.16853988979668e-32,"15","Rasgrp1"
"13195",1.79398541957157e-09,1.75912585538485,0.099,0.036,3.32299919267241e-05,"15","Bpnt1"
"13196",1.80035163827142e-09,1.75684861737934,0.077,0.024,3.33479133957016e-05,"15","1500009L16Rik"
"13197",4.36801701486223e-67,1.75672972087188,0.741,0.36,8.0908779166293e-63,"15","Mgat5"
"13198",0.00022592988328638,1.75569658103218,0.032,0.01,1,"15","March9"
"13199",7.3283087508263e-65,1.75201280576458,0.748,0.357,1.35742262991556e-60,"15","Tex2"
"13200",1.53705419364164e-14,1.75147717651812,0.125,0.039,2.84708548288241e-10,"15","Bmpr1a"
"13201",3.51186947516378e-14,1.7437239393661,0.073,0.017,6.50503582884587e-10,"15","Ffar2"
"13202",0.000938002730040969,1.74239975841872,0.029,0.01,1,"15","Ube2cbp"
"13203",0.00143350668651435,1.73726168873641,0.026,0.009,1,"15","Gapdhs"
"13204",0.000587899797527617,1.73645593890206,0.029,0.009,1,"15","Zscan20"
"13205",4.13677492707465e-09,1.73551063251842,0.07,0.021,7.66254819742037e-05,"15","Lipo3"
"13206",2.39825016490918e-07,1.72622188150947,0.067,0.023,0.00444227878046128,"15","Cd320"
"13207",7.56952158951484e-67,1.72593350975594,0.831,0.451,1.40210248402583e-62,"15","Zfp36l1"
"13208",6.39286250886402e-18,1.72134077059516,0.182,0.062,1.18414992251688e-13,"15","Tmem154"
"13209",2.41987420425865e-17,1.7078693296156,0.153,0.049,4.48233298854829e-13,"15","Focad"
"13210",9.54426435102426e-08,1.70446827058542,0.102,0.042,0.00176788408574022,"15","Acyp2"
"13211",0.000929971517532901,1.69947702627694,0.032,0.012,1,"15","Plag1"
"13212",9.11270612695874e-47,1.69528104145815,0.671,0.354,1.68794655589657e-42,"15","Uhrf2"
"13213",1.86039805126764e-51,1.68682578561304,0.332,0.086,3.44601531036304e-47,"15","Ckb"
"13214",5.72779830817357e-17,1.68281390471403,0.179,0.063,1.06096008062299e-12,"15","Irak3"
"13215",8.2279136528427e-10,1.67769406903091,0.093,0.031,1.52405644591605e-05,"15","Pigl"
"13216",2.84250728014837e-26,1.67752306268437,0.339,0.135,5.26517623501883e-22,"15","Wls"
"13217",1.31529181267073e-15,1.67516524272017,0.153,0.052,2.43631502460999e-11,"15","Galnt12"
"13218",0.000102574178042644,1.67477658564861,0.038,0.013,1,"15","Tmem250-ps"
"13219",8.77168334088217e-19,1.67458015361878,0.272,0.116,1.6247789052316e-14,"15","Comt"
"13220",1.91722464238142e-23,1.67418300611303,0.294,0.116,3.5512752050831e-19,"15","Acsbg1"
"13221",8.15631180481831e-07,1.66972335792233,0.058,0.019,0.015107936356065,"15","Mtrr"
"13222",0.00372184691824617,1.6674481720843,0.022,0.008,1,"15","Sh2d4b"
"13223",5.10934142962855e-22,1.66588449596032,0.268,0.104,9.46403313010097e-18,"15","Arrb1"
